Date,CO AQI Value,NO2 AQI Value,Ozone AQI Value,PM10 AQI Value,PM205 AQI Value,SO2 AQI Value,Target,Year
5/13/2015,1,0,42,0,22,0,Steuben,2015
5/14/2015,1,0,43,0,8,0,Steuben,2015
5/15/2015,1,0,74,0,21,0,Steuben,2015
5/16/2015,1,0,49,0,30,1,Steuben,2015
5/17/2015,1,0,44,0,40,0,Steuben,2015
5/18/2015,1,0,44,0,33,0,Steuben,2015
5/19/2015,1,0,51,0,33,0,Steuben,2015
5/21/2015,1,0,44,0,18,0,Steuben,2015
5/22/2015,1,0,19,0,11,0,Steuben,2015
5/23/2015,1,0,15,0,14,0,Steuben,2015
5/24/2015,1,0,27,0,14,0,Steuben,2015
5/25/2015,1,0,36,0,11,0,Steuben,2015
5/28/2015,1,0,37,0,31,0,Steuben,2015
5/29/2015,1,0,32,0,38,4,Steuben,2015
5/30/2015,1,0,37,0,34,3,Steuben,2015
5/31/2015,0,0,39,0,36,0,Steuben,2015
6/1/2015,0,0,32,0,0,0,Steuben,2015
6/2/2015,1,0,38,0,0,0,Steuben,2015
6/3/2015,1,0,64,0,46,0,Steuben,2015
6/4/2015,1,0,44,0,8,0,Steuben,2015
6/5/2015,1,0,44,0,3,0,Steuben,2015
6/6/2015,0,0,33,0,5,0,Steuben,2015
6/7/2015,1,0,23,0,8,0,Steuben,2015
6/8/2015,1,0,24,0,21,0,Steuben,2015
6/9/2015,1,0,32,0,19,0,Steuben,2015
6/10/2015,1,0,22,0,12,0,Steuben,2015
6/11/2015,1,0,26,0,27,0,Steuben,2015
6/12/2015,1,0,28,0,34,0,Steuben,2015
6/13/2015,1,0,25,0,16,0,Steuben,2015
6/14/2015,1,0,37,0,64,6,Steuben,2015
6/15/2015,0,0,38,0,57,4,Steuben,2015
6/16/2015,1,0,38,0,45,0,Steuben,2015
6/17/2015,1,0,31,0,13,0,Steuben,2015
6/18/2015,1,0,31,0,29,0,Steuben,2015
6/19/2015,1,0,34,0,24,0,Steuben,2015
6/20/2015,1,0,28,0,21,0,Steuben,2015
6/21/2015,1,0,37,0,30,0,Steuben,2015
6/22/2015,1,0,36,0,28,0,Steuben,2015
6/23/2015,0,0,35,0,25,0,Steuben,2015
6/24/2015,0,0,34,0,33,0,Steuben,2015
6/25/2015,0,0,38,0,28,0,Steuben,2015
6/26/2015,1,0,37,0,29,0,Steuben,2015
6/27/2015,1,0,34,0,31,1,Steuben,2015
6/30/2015,1,0,47,0,13,0,Steuben,2015
7/1/2015,1,0,22,0,14,0,Steuben,2015
7/2/2015,1,0,21,0,32,0,Steuben,2015
7/3/2015,1,0,33,0,20,0,Steuben,2015
7/4/2015,1,0,41,0,17,0,Steuben,2015
7/5/2015,1,0,36,0,18,0,Steuben,2015
7/6/2015,1,0,32,0,10,0,Steuben,2015
7/7/2015,1,0,38,0,35,0,Steuben,2015
7/8/2015,2,0,36,0,30,0,Steuben,2015
7/9/2015,1,0,32,0,34,0,Steuben,2015
7/10/2015,1,0,31,0,44,0,Steuben,2015
7/11/2015,1,0,41,0,53,0,Steuben,2015
7/12/2015,1,0,40,0,53,0,Steuben,2015
7/21/2015,1,0,39,0,17,0,Steuben,2015
7/22/2015,1,0,44,0,23,0,Steuben,2015
7/24/2015,1,0,47,0,29,0,Steuben,2015
7/25/2015,1,0,37,0,42,0,Steuben,2015
7/26/2015,2,0,37,0,36,0,Steuben,2015
7/27/2015,2,0,32,0,50,0,Steuben,2015
7/28/2015,2,0,44,0,40,0,Steuben,2015
7/29/2015,2,0,51,0,33,0,Steuben,2015
7/30/2015,2,0,34,0,25,0,Steuben,2015
7/31/2015,1,0,29,0,22,0,Steuben,2015
8/1/2015,1,0,23,0,11,0,Steuben,2015
8/2/2015,1,0,30,0,22,0,Steuben,2015
8/3/2015,1,0,27,0,25,0,Steuben,2015
8/4/2015,1,0,35,0,30,0,Steuben,2015
8/5/2015,1,0,39,0,40,0,Steuben,2015
8/6/2015,1,0,34,0,24,0,Steuben,2015
8/7/2015,1,0,25,0,0,0,Steuben,2015
8/8/2015,1,0,31,0,51,0,Steuben,2015
8/9/2015,1,0,42,0,0,0,Steuben,2015
8/10/2015,2,0,38,0,25,0,Steuben,2015
8/11/2015,2,0,43,0,18,0,Steuben,2015
8/12/2015,1,0,45,0,18,3,Steuben,2015
8/13/2015,1,0,39,0,23,4,Steuben,2015
8/14/2015,1,0,39,0,23,0,Steuben,2015
8/15/2015,2,0,19,0,10,0,Steuben,2015
8/16/2015,2,0,9,0,12,0,Steuben,2015
8/17/2015,1,0,12,0,18,0,Steuben,2015
8/23/2015,2,0,27,0,14,0,Steuben,2015
8/24/2015,2,0,19,0,17,0,Steuben,2015
8/25/2015,2,0,21,0,40,0,Steuben,2015
8/26/2015,2,0,36,0,15,0,Steuben,2015
8/27/2015,1,0,58,0,19,0,Steuben,2015
8/28/2015,2,0,49,0,15,0,Steuben,2015
8/29/2015,2,0,36,0,23,0,Steuben,2015
8/30/2015,2,0,34,0,33,1,Steuben,2015
8/31/2015,2,0,41,0,30,0,Steuben,2015
9/1/2015,2,0,49,0,42,0,Steuben,2015
9/2/2015,2,0,49,0,48,0,Steuben,2015
9/3/2015,2,0,38,0,49,0,Steuben,2015
9/4/2015,2,0,23,0,17,0,Steuben,2015
9/5/2015,2,0,39,0,15,0,Steuben,2015
9/6/2015,2,0,32,0,31,0,Steuben,2015
9/7/2015,2,0,48,0,21,0,Steuben,2015
9/8/2015,2,0,50,0,16,0,Steuben,2015
9/9/2015,2,0,45,0,5,0,Steuben,2015
9/10/2015,2,0,54,0,14,0,Steuben,2015
9/11/2015,1,0,51,0,32,1,Steuben,2015
9/12/2015,2,0,26,0,41,0,Steuben,2015
9/15/2015,1,0,21,0,54,0,Steuben,2015
9/16/2015,1,0,44,0,57,0,Steuben,2015
9/17/2015,1,0,47,0,62,0,Steuben,2015
9/18/2015,2,0,43,0,62,0,Steuben,2015
9/19/2015,2,0,44,0,53,0,Steuben,2015
9/20/2015,1,0,35,0,62,0,Steuben,2015
9/21/2015,1,0,33,0,56,0,Steuben,2015
9/22/2015,1,0,25,0,53,0,Steuben,2015
9/23/2015,1,0,25,0,53,0,Steuben,2015
9/24/2015,1,0,28,0,28,1,Steuben,2015
9/25/2015,2,0,19,0,14,0,Steuben,2015
9/26/2015,2,0,19,0,16,0,Steuben,2015
9/27/2015,2,0,17,0,25,0,Steuben,2015
9/28/2015,1,0,23,0,25,0,Steuben,2015
9/29/2015,1,0,31,0,25,0,Steuben,2015
9/30/2015,1,0,18,0,28,0,Steuben,2015
10/1/2015,1,0,36,0,38,3,Steuben,2015
10/2/2015,1,0,33,0,40,3,Steuben,2015
10/3/2015,1,0,28,0,8,0,Steuben,2015
10/4/2015,1,0,43,0,7,0,Steuben,2015
10/5/2015,1,0,43,0,11,0,Steuben,2015
10/6/2015,1,0,32,0,18,0,Steuben,2015
10/8/2015,1,0,24,0,27,0,Steuben,2015
10/9/2015,1,0,34,0,26,0,Steuben,2015
10/10/2015,1,0,30,0,25,0,Steuben,2015
10/11/2015,1,0,23,0,16,0,Steuben,2015
10/12/2015,2,0,26,0,12,0,Steuben,2015
10/13/2015,1,0,36,0,11,0,Steuben,2015
10/14/2015,1,0,48,0,5,0,Steuben,2015
10/15/2015,1,0,48,0,0,0,Steuben,2015
10/16/2015,1,0,42,0,0,0,Steuben,2015
10/17/2015,1,0,36,0,7,0,Steuben,2015
10/18/2015,1,0,28,0,8,0,Steuben,2015
10/19/2015,1,0,24,0,9,0,Steuben,2015
10/20/2015,2,0,23,0,16,0,Steuben,2015
10/21/2015,2,0,27,0,20,0,Steuben,2015
10/22/2015,2,0,25,0,19,0,Steuben,2015
10/23/2015,1,0,25,0,29,0,Steuben,2015
10/24/2015,2,0,28,0,7,0,Steuben,2015
10/25/2015,2,0,35,0,15,0,Steuben,2015
10/26/2015,1,0,31,0,24,1,Steuben,2015
10/27/2015,2,0,38,0,12,0,Steuben,2015
10/28/2015,1,0,36,0,6,0,Steuben,2015
10/29/2015,2,0,37,0,11,0,Steuben,2015
10/31/2015,2,0,32,0,8,0,Steuben,2015
11/1/2015,1,0,27,0,7,1,Steuben,2015
11/2/2015,1,0,25,0,11,0,Steuben,2015
11/3/2015,1,0,32,0,13,0,Steuben,2015
11/4/2015,2,0,26,0,23,1,Steuben,2015
11/5/2015,2,0,25,0,30,1,Steuben,2015
11/6/2015,2,0,26,0,33,1,Steuben,2015
11/7/2015,1,0,31,0,5,0,Steuben,2015
11/8/2015,1,0,38,0,20,0,Steuben,2015
11/9/2015,2,0,34,0,7,0,Steuben,2015
11/10/2015,2,0,30,0,8,0,Steuben,2015
11/11/2015,2,0,31,0,13,0,Steuben,2015
11/14/2015,2,0,31,0,4,0,Steuben,2015
11/15/2015,2,0,33,0,9,0,Steuben,2015
11/16/2015,2,0,31,0,8,0,Steuben,2015
11/17/2015,2,0,31,0,13,0,Steuben,2015
11/18/2015,2,0,25,0,8,0,Steuben,2015
11/19/2015,1,0,30,0,13,0,Steuben,2015
11/20/2015,2,0,35,0,5,0,Steuben,2015
11/21/2015,2,0,35,0,10,1,Steuben,2015
11/22/2015,2,0,23,0,24,1,Steuben,2015
11/23/2015,1,0,31,0,22,0,Steuben,2015
11/24/2015,2,0,28,0,12,0,Steuben,2015
11/25/2015,2,0,20,0,8,0,Steuben,2015
11/26/2015,2,0,25,0,14,0,Steuben,2015
11/27/2015,2,0,22,0,20,0,Steuben,2015
11/28/2015,2,0,29,0,9,0,Steuben,2015
11/29/2015,2,0,32,0,7,0,Steuben,2015
11/30/2015,2,0,26,0,15,0,Steuben,2015
12/1/2015,2,0,34,0,28,1,Steuben,2015
12/4/2015,1,0,29,0,23,1,Steuben,2015
12/6/2015,1,0,22,0,13,0,Steuben,2015
12/7/2015,1,0,30,0,3,0,Steuben,2015
12/8/2015,2,0,24,0,11,0,Steuben,2015
12/9/2015,2,0,17,0,14,0,Steuben,2015
12/10/2015,2,0,19,0,8,0,Steuben,2015
12/11/2015,2,0,27,0,11,0,Steuben,2015
12/12/2015,1,0,18,0,27,3,Steuben,2015
12/13/2015,2,0,32,0,32,0,Steuben,2015
12/14/2015,2,0,28,0,40,0,Steuben,2015
12/15/2015,1,0,26,0,10,1,Steuben,2015
12/16/2015,1,0,26,0,4,0,Steuben,2015
12/17/2015,1,0,27,0,15,0,Steuben,2015
12/18/2015,1,0,28,0,0,1,Steuben,2015
12/19/2015,1,0,18,0,3,0,Steuben,2015
12/20/2015,1,0,24,0,3,0,Steuben,2015
12/21/2015,1,0,29,0,13,0,Steuben,2015
12/22/2015,1,0,32,0,27,0,Steuben,2015
12/23/2015,1,0,26,0,25,0,Steuben,2015
12/24/2015,1,0,34,0,20,7,Steuben,2015
12/25/2015,1,0,29,0,51,6,Steuben,2015
12/26/2015,1,0,22,0,48,0,Steuben,2015
12/27/2015,1,0,30,0,54,1,Steuben,2015
12/28/2015,1,0,24,0,39,0,Steuben,2015
12/29/2015,1,0,17,0,40,1,Steuben,2015
12/30/2015,1,0,27,0,37,1,Steuben,2015
12/31/2015,1,0,18,0,35,0,Steuben,2015
1/1/2016,2,16,22,0,35,1,Bronx,2016
1/2/2016,3,21,21,0,44,3,Bronx,2016
1/3/2016,5,29,21,0,51,3,Bronx,2016
1/4/2016,3,20,23,0,45,3,Bronx,2016
1/5/2016,6,38,20,0,59,9,Bronx,2016
1/6/2016,9,50,8,0,64,14,Bronx,2016
1/7/2016,13,58,4,0,77,17,Bronx,2016
1/8/2016,13,42,21,0,55,10,Bronx,2016
1/9/2016,3,23,29,0,47,1,Bronx,2016
1/10/2016,3,18,29,0,28,1,Bronx,2016
1/11/2016,3,18,24,0,37,3,Bronx,2016
1/12/2016,6,48,22,0,48,4,Bronx,2016
1/13/2016,3,21,25,0,43,4,Bronx,2016
1/14/2016,7,39,15,0,54,7,Bronx,2016
1/15/2016,8,51,19,0,66,10,Bronx,2016
1/16/2016,6,28,21,0,45,3,Bronx,2016
1/17/2016,3,27,24,0,33,3,Bronx,2016
1/18/2016,3,23,25,0,40,3,Bronx,2016
1/19/2016,2,22,26,0,34,3,Bronx,2016
1/20/2016,3,28,26,0,32,3,Bronx,2016
1/21/2016,3,30,28,0,36,3,Bronx,2016
1/22/2016,2,31,28,0,26,4,Bronx,2016
1/23/2016,2,20,28,0,30,4,Bronx,2016
1/24/2016,5,34,27,0,47,4,Bronx,2016
1/25/2016,7,52,12,0,61,7,Bronx,2016
1/26/2016,8,53,11,0,56,4,Bronx,2016
1/27/2016,7,46,20,0,44,4,Bronx,2016
1/28/2016,10,61,13,0,54,7,Bronx,2016
1/29/2016,7,45,18,0,48,7,Bronx,2016
1/30/2016,5,33,16,0,43,3,Bronx,2016
1/31/2016,7,48,15,0,56,4,Bronx,2016
2/1/2016,7,46,23,0,54,6,Bronx,2016
2/2/2016,6,46,29,0,41,7,Bronx,2016
2/3/2016,6,48,21,0,50,4,Bronx,2016
2/4/2016,5,35,25,0,39,3,Bronx,2016
2/5/2016,3,22,25,0,29,3,Bronx,2016
2/6/2016,5,33,19,0,49,4,Bronx,2016
2/7/2016,6,37,30,0,50,9,Bronx,2016
2/8/2016,3,19,30,0,30,3,Bronx,2016
2/9/2016,5,39,22,0,38,3,Bronx,2016
2/10/2016,6,42,19,0,43,3,Bronx,2016
2/11/2016,3,16,30,0,33,3,Bronx,2016
2/12/2016,3,31,24,0,28,3,Bronx,2016
2/13/2016,3,24,31,0,37,6,Bronx,2016
2/14/2016,3,23,24,0,30,6,Bronx,2016
2/15/2016,5,37,11,0,50,7,Bronx,2016
2/16/2016,5,45,32,0,45,3,Bronx,2016
2/17/2016,5,25,21,0,40,3,Bronx,2016
2/18/2016,5,19,30,0,26,3,Bronx,2016
2/19/2016,5,40,23,0,33,3,Bronx,2016
2/20/2016,5,31,25,0,39,1,Bronx,2016
2/21/2016,6,41,30,0,37,10,Bronx,2016
2/22/2016,6,39,28,0,26,6,Bronx,2016
2/23/2016,5,23,31,0,25,0,Bronx,2016
2/24/2016,3,42,26,0,17,0,Bronx,2016
2/25/2016,5,33,26,0,28,1,Bronx,2016
2/26/2016,3,15,32,0,26,3,Bronx,2016
2/27/2016,5,25,30,0,32,1,Bronx,2016
2/28/2016,5,40,34,0,54,3,Bronx,2016
2/29/2016,7,48,26,0,48,6,Bronx,2016
3/1/2016,3,26,35,0,25,1,Bronx,2016
3/2/2016,3,23,32,0,35,1,Bronx,2016
3/3/2016,3,29,30,0,23,3,Bronx,2016
3/4/2016,3,26,26,0,43,4,Bronx,2016
3/5/2016,5,40,32,0,25,6,Bronx,2016
3/6/2016,5,48,36,0,33,4,Bronx,2016
3/7/2016,7,44,26,0,65,7,Bronx,2016
3/8/2016,8,57,28,0,76,10,Bronx,2016
3/9/2016,11,88,29,0,81,9,Bronx,2016
3/10/2016,8,45,32,0,62,3,Bronx,2016
3/11/2016,5,29,30,0,14,1,Bronx,2016
3/12/2016,5,41,21,0,21,3,Bronx,2016
3/13/2016,5,35,35,0,34,6,Bronx,2016
3/14/2016,3,24,34,0,18,0,Bronx,2016
3/15/2016,5,42,27,0,17,1,Bronx,2016
3/16/2016,11,56,24,0,43,6,Bronx,2016
3/17/2016,6,39,30,0,25,3,Bronx,2016
3/18/2016,5,26,31,0,31,3,Bronx,2016
3/19/2016,3,30,35,0,23,1,Bronx,2016
3/20/2016,3,19,37,0,18,1,Bronx,2016
3/21/2016,3,32,36,0,24,3,Bronx,2016
3/22/2016,3,30,34,0,30,3,Bronx,2016
3/23/2016,6,57,38,0,52,3,Bronx,2016
3/24/2016,6,16,38,0,41,1,Bronx,2016
3/25/2016,6,43,33,0,55,1,Bronx,2016
3/26/2016,3,14,33,0,18,1,Bronx,2016
3/27/2016,3,16,34,0,18,0,Bronx,2016
3/28/2016,3,25,36,0,15,1,Bronx,2016
3/29/2016,3,13,39,0,20,1,Bronx,2016
3/30/2016,5,36,35,0,33,4,Bronx,2016
3/31/2016,3,42,41,0,49,1,Bronx,2016
4/1/2016,5,43,30,0,37,1,Bronx,2016
4/2/2016,5,25,31,0,18,0,Bronx,2016
4/3/2016,3,14,35,0,18,1,Bronx,2016
4/4/2016,3,37,27,0,22,1,Bronx,2016
4/5/2016,3,18,35,0,21,3,Bronx,2016
4/6/2016,5,42,40,0,24,3,Bronx,2016
4/7/2016,3,33,36,0,22,1,Bronx,2016
4/8/2016,3,22,30,0,15,1,Bronx,2016
4/9/2016,3,42,32,0,22,4,Bronx,2016
4/10/2016,3,27,36,0,20,1,Bronx,2016
4/11/2016,3,32,35,0,39,1,Bronx,2016
4/12/2016,5,43,32,0,31,3,Bronx,2016
4/13/2016,5,43,36,0,20,4,Bronx,2016
4/14/2016,5,43,36,0,24,3,Bronx,2016
4/15/2016,5,38,40,0,28,6,Bronx,2016
4/16/2016,5,32,44,0,24,3,Bronx,2016
4/17/2016,5,34,44,0,28,4,Bronx,2016
4/18/2016,6,51,58,0,41,6,Bronx,2016
4/19/2016,5,40,48,0,30,3,Bronx,2016
4/20/2016,3,41,46,0,15,1,Bronx,2016
4/21/2016,5,53,43,0,52,1,Bronx,2016
4/22/2016,6,47,46,0,85,3,Bronx,2016
4/23/2016,5,20,36,0,31,1,Bronx,2016
4/24/2016,3,30,44,0,35,1,Bronx,2016
4/25/2016,5,39,41,0,30,3,Bronx,2016
4/26/2016,5,18,34,0,33,0,Bronx,2016
4/27/2016,5,27,26,0,23,1,Bronx,2016
4/28/2016,5,25,38,0,19,1,Bronx,2016
4/29/2016,3,19,38,0,19,0,Bronx,2016
4/30/2016,3,21,44,0,22,1,Bronx,2016
5/1/2016,3,18,34,0,8,0,Bronx,2016
5/2/2016,9,45,21,0,47,3,Bronx,2016
5/3/2016,10,35,21,0,23,1,Bronx,2016
5/4/2016,3,22,27,0,8,0,Bronx,2016
5/5/2016,2,19,24,0,4,1,Bronx,2016
5/6/2016,2,19,23,0,18,0,Bronx,2016
5/7/2016,5,28,23,0,12,0,Bronx,2016
5/8/2016,6,29,33,0,18,1,Bronx,2016
5/9/2016,6,33,44,0,45,3,Bronx,2016
5/10/2016,3,26,27,0,17,1,Bronx,2016
5/11/2016,7,55,38,0,34,3,Bronx,2016
5/12/2016,9,54,61,0,54,3,Bronx,2016
5/13/2016,8,52,28,0,59,1,Bronx,2016
5/14/2016,7,19,44,0,20,1,Bronx,2016
5/15/2016,3,10,26,0,13,0,Bronx,2016
5/16/2016,3,23,38,0,13,1,Bronx,2016
5/17/2016,5,36,28,0,21,1,Bronx,2016
5/18/2016,3,28,38,0,22,1,Bronx,2016
5/19/2016,5,50,37,0,24,3,Bronx,2016
5/20/2016,5,32,45,0,18,1,Bronx,2016
5/21/2016,7,45,38,0,30,0,Bronx,2016
5/22/2016,5,33,43,0,17,0,Bronx,2016
5/23/2016,5,40,49,0,30,1,Bronx,2016
5/24/2016,5,34,34,0,35,1,Bronx,2016
5/25/2016,5,40,140,0,53,1,Bronx,2016
5/26/2016,8,50,101,0,62,4,Bronx,2016
5/27/2016,6,66,64,0,69,1,Bronx,2016
5/28/2016,6,36,93,0,54,0,Bronx,2016
5/29/2016,7,20,46,0,26,1,Bronx,2016
5/30/2016,6,21,34,0,27,0,Bronx,2016
5/31/2016,7,40,61,0,26,0,Bronx,2016
6/1/2016,6,33,50,0,26,1,Bronx,2016
6/2/2016,2,16,35,0,41,0,Bronx,2016
6/3/2016,5,31,31,0,31,0,Bronx,2016
6/4/2016,5,26,71,0,49,0,Bronx,2016
6/5/2016,3,20,30,0,26,1,Bronx,2016
6/6/2016,5,19,54,0,23,0,Bronx,2016
6/7/2016,6,20,61,0,35,0,Bronx,2016
6/8/2016,2,12,23,0,19,0,Bronx,2016
6/9/2016,2,9,39,0,10,0,Bronx,2016
6/10/2016,2,19,36,0,11,0,Bronx,2016
6/11/2016,6,43,84,0,57,1,Bronx,2016
6/12/2016,8,40,44,0,23,3,Bronx,2016
6/13/2016,2,8,24,0,0,0,Bronx,2016
6/14/2016,2,17,37,0,18,0,Bronx,2016
6/15/2016,3,32,51,0,25,1,Bronx,2016
6/16/2016,8,61,28,0,54,1,Bronx,2016
6/17/2016,8,61,42,0,35,1,Bronx,2016
6/18/2016,3,39,84,0,22,1,Bronx,2016
6/19/2016,6,30,80,0,32,1,Bronx,2016
6/20/2016,5,42,46,0,45,3,Bronx,2016
6/21/2016,5,23,61,0,27,1,Bronx,2016
6/22/2016,5,33,46,0,25,4,Bronx,2016
6/23/2016,6,50,42,0,50,3,Bronx,2016
6/24/2016,6,30,61,0,45,0,Bronx,2016
6/25/2016,3,24,67,0,27,1,Bronx,2016
6/26/2016,5,36,74,0,38,1,Bronx,2016
6/27/2016,0,33,41,0,28,0,Bronx,2016
6/28/2016,0,22,35,0,23,0,Bronx,2016
6/29/2016,3,32,48,0,25,0,Bronx,2016
6/30/2016,3,25,49,0,20,0,Bronx,2016
7/1/2016,5,36,40,0,25,0,Bronx,2016
7/2/2016,5,31,32,0,31,0,Bronx,2016
7/3/2016,3,13,40,0,28,1,Bronx,2016
7/4/2016,3,19,58,0,50,1,Bronx,2016
7/5/2016,3,31,39,0,35,0,Bronx,2016
7/6/2016,5,41,100,0,40,1,Bronx,2016
7/7/2016,6,49,49,0,57,3,Bronx,2016
7/8/2016,6,42,46,0,57,0,Bronx,2016
7/9/2016,2,12,21,0,14,0,Bronx,2016
7/10/2016,2,16,32,0,6,0,Bronx,2016
7/11/2016,3,21,34,0,14,1,Bronx,2016
7/12/2016,6,28,48,0,28,0,Bronx,2016
7/13/2016,6,33,39,0,26,0,Bronx,2016
7/14/2016,8,53,42,0,56,1,Bronx,2016
7/15/2016,8,28,97,0,48,1,Bronx,2016
7/16/2016,5,18,77,0,32,0,Bronx,2016
7/17/2016,5,17,101,0,45,0,Bronx,2016
7/18/2016,5,32,64,0,42,1,Bronx,2016
7/19/2016,3,12,31,0,16,0,Bronx,2016
7/20/2016,3,35,44,0,28,0,Bronx,2016
7/21/2016,5,26,93,0,38,1,Bronx,2016
7/22/2016,5,25,108,0,55,1,Bronx,2016
7/23/2016,3,11,44,0,41,1,Bronx,2016
7/24/2016,5,24,44,0,28,0,Bronx,2016
7/25/2016,5,36,93,0,45,0,Bronx,2016
7/26/2016,3,15,40,0,28,0,Bronx,2016
7/27/2016,3,35,67,0,28,1,Bronx,2016
7/28/2016,6,40,87,0,59,1,Bronx,2016
7/29/2016,5,27,77,0,55,0,Bronx,2016
7/30/2016,6,25,50,0,52,1,Bronx,2016
7/31/2016,3,19,34,0,32,0,Bronx,2016
8/1/2016,2,15,37,0,29,1,Bronx,2016
8/2/2016,3,21,26,0,29,0,Bronx,2016
8/3/2016,3,20,36,0,20,1,Bronx,2016
8/4/2016,5,26,31,0,38,1,Bronx,2016
8/5/2016,5,22,43,0,30,1,Bronx,2016
8/6/2016,6,15,47,0,28,0,Bronx,2016
8/7/2016,3,13,32,0,25,0,Bronx,2016
8/8/2016,3,34,44,0,25,1,Bronx,2016
8/9/2016,6,37,67,0,30,1,Bronx,2016
8/10/2016,3,25,27,0,49,0,Bronx,2016
8/11/2016,3,26,58,0,38,0,Bronx,2016
8/12/2016,3,28,49,0,29,0,Bronx,2016
8/13/2016,5,20,74,0,58,0,Bronx,2016
8/14/2016,3,21,43,0,18,0,Bronx,2016
8/15/2016,3,28,44,0,18,1,Bronx,2016
8/16/2016,5,24,44,0,46,1,Bronx,2016
8/17/2016,3,11,31,0,13,0,Bronx,2016
8/18/2016,3,31,47,0,22,1,Bronx,2016
8/19/2016,5,32,46,0,42,1,Bronx,2016
8/20/2016,7,40,48,0,36,1,Bronx,2016
8/21/2016,3,22,44,0,18,0,Bronx,2016
8/22/2016,2,9,27,0,15,0,Bronx,2016
8/23/2016,5,33,48,0,20,1,Bronx,2016
8/24/2016,5,39,93,0,34,4,Bronx,2016
8/25/2016,5,31,50,0,43,0,Bronx,2016
8/26/2016,6,32,40,0,36,1,Bronx,2016
8/27/2016,3,32,41,0,23,1,Bronx,2016
8/28/2016,5,27,42,0,30,1,Bronx,2016
8/29/2016,3,22,43,0,20,1,Bronx,2016
8/30/2016,3,18,39,0,25,1,Bronx,2016
8/31/2016,5,20,71,0,43,0,Bronx,2016
9/1/2016,5,33,34,0,45,0,Bronx,2016
9/2/2016,3,18,28,0,10,0,Bronx,2016
9/3/2016,3,17,31,0,29,0,Bronx,2016
9/4/2016,3,12,32,0,11,0,Bronx,2016
9/5/2016,2,11,29,0,10,0,Bronx,2016
9/6/2016,2,9,27,0,19,0,Bronx,2016
9/7/2016,2,13,36,0,18,0,Bronx,2016
9/8/2016,5,50,61,0,51,1,Bronx,2016
9/9/2016,5,36,40,0,54,1,Bronx,2016
9/10/2016,3,32,45,0,53,0,Bronx,2016
9/11/2016,3,11,33,0,20,0,Bronx,2016
9/12/2016,2,18,31,0,17,0,Bronx,2016
9/13/2016,5,27,40,0,19,0,Bronx,2016
9/14/2016,5,27,64,0,30,1,Bronx,2016
9/15/2016,3,20,32,0,14,0,Bronx,2016
9/16/2016,5,30,34,0,31,3,Bronx,2016
9/17/2016,6,27,31,0,20,1,Bronx,2016
9/18/2016,5,19,27,0,34,0,Bronx,2016
9/19/2016,5,31,17,0,27,0,Bronx,2016
9/20/2016,6,44,33,0,25,1,Bronx,2016
9/21/2016,8,42,41,0,35,3,Bronx,2016
9/22/2016,3,35,48,0,24,3,Bronx,2016
9/23/2016,7,50,71,0,43,1,Bronx,2016
9/24/2016,5,19,29,0,16,0,Bronx,2016
9/25/2016,6,33,31,0,10,1,Bronx,2016
9/26/2016,6,30,41,0,13,3,Bronx,2016
9/27/2016,6,34,30,0,30,0,Bronx,2016
9/28/2016,7,35,29,0,28,0,Bronx,2016
9/29/2016,2,12,28,0,12,0,Bronx,2016
9/30/2016,2,14,20,0,17,0,Bronx,2016
10/1/2016,2,11,20,0,3,0,Bronx,2016
10/2/2016,5,23,18,0,13,0,Bronx,2016
10/3/2016,8,42,26,0,40,1,Bronx,2016
10/4/2016,8,27,28,0,18,0,Bronx,2016
10/5/2016,6,32,30,0,18,3,Bronx,2016
10/6/2016,10,42,34,0,45,1,Bronx,2016
10/7/2016,10,41,40,0,46,3,Bronx,2016
10/8/2016,8,38,22,0,25,0,Bronx,2016
10/9/2016,6,17,26,0,17,0,Bronx,2016
10/10/2016,3,22,28,0,9,1,Bronx,2016
10/11/2016,5,32,23,0,17,3,Bronx,2016
10/12/2016,9,32,27,0,32,3,Bronx,2016
10/13/2016,10,42,20,0,37,3,Bronx,2016
10/14/2016,6,34,25,0,10,3,Bronx,2016
10/15/2016,6,26,31,0,20,3,Bronx,2016
10/16/2016,5,30,32,0,29,1,Bronx,2016
10/17/2016,6,44,29,0,55,1,Bronx,2016
10/18/2016,8,42,30,0,66,3,Bronx,2016
10/19/2016,3,27,36,0,30,1,Bronx,2016
10/20/2016,3,22,25,0,27,1,Bronx,2016
10/21/2016,5,34,18,0,26,0,Bronx,2016
10/22/2016,5,8,19,0,3,0,Bronx,2016
10/23/2016,3,19,29,0,17,0,Bronx,2016
10/24/2016,3,29,28,0,23,1,Bronx,2016
10/25/2016,2,17,23,0,25,1,Bronx,2016
10/26/2016,3,27,24,0,21,1,Bronx,2016
10/27/2016,5,33,15,0,18,0,Bronx,2016
10/28/2016,3,17,18,0,14,1,Bronx,2016
10/29/2016,6,34,18,0,28,4,Bronx,2016
10/30/2016,5,25,28,0,52,3,Bronx,2016
10/31/2016,5,30,21,0,11,1,Bronx,2016
11/1/2016,5,28,19,0,23,1,Bronx,2016
11/2/2016,8,45,13,0,66,1,Bronx,2016
11/3/2016,8,43,25,0,59,3,Bronx,2016
11/4/2016,3,21,21,0,15,1,Bronx,2016
11/5/2016,3,25,24,0,36,1,Bronx,2016
11/6/2016,3,15,26,0,19,1,Bronx,2016
